Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,5.0+ Men's Pro,Group E,5,Single game,Gross/Shaytar,Dethrone,Gross/Shaytar,21,12,,,,,Justin Shaytar,Ryan Gross,Ryan Fernandez,Patricio Duran
Pool Play,5.0+ Men's Pro,Group E,5,Single game,Degenerates,TBD,Degenerates,21,3,,,,,Jack coolbaugh,Thomas Hoffman,Blake VanDenTop,Jon LeFrois
Pool Play,5.0+ Men's Pro,Group F,5,Single game,Bot House,Risky Business,Bot House,21,17,,,,,Owen Lippman,West Peterson,Kyle Fowler,Justin Kehoe
Pool Play,5.0+ Men's Pro,Group F,5,Single game,Outrageous,Party Crashers,Outrageous,21,13,,,,,Ben Savage,Chase Meyer,Brady Myles,Cal Jennings
Pool Play,5.0+ Men's Pro,Group G,5,Single game,Max Model,Beeks/Porter,Max Model,21,12,,,,,Max Model,fredric hinkle,Adam Porter,Scott Beeks
Pool Play,5.0+ Men's Pro,Group G,5,Single game,TRP Fleet Footwork,Poiuytres,TRP Fleet Footwork,21,12,,,,,Matthew Burrows,Ethan McWhirter,Nilo Buan,Jack Duffy
Pool Play,5.0+ Men's Pro,Group H,5,Single game,Lowkey,Pickle Juice,Lowkey,21,8,,,,,Dawson Morgan,Taylor Church,Josh Hutko,Sam Mccune
Pool Play,5.0+ Men's Pro,Group H,5,Single game,Lazy,El Nino,Lazy,21,2,,,,,Cade Larson,Luke Marshall,Justin Wright,Lucas Aguiar
Pool Play,5.0+ Men's Pro,Group I,5,Single game,Slither,Stupid Time Sensitive Discounts,Slither,21,12,,,,,Christian Bennett,Brendan Ferreira,Daniel Haungs,Ethan Groover
Pool Play,5.0+ Men's Pro,Group I,5,Single game,BorderLine,Bangla Tigers,BorderLine,21,9,,,,,Kaleb Wagner,Trey Thompson,Tahseen Robbani,Rahat Ullah
Pool Play,5.0+ Men's Pro,Group J,5,Single game,Not TBD,Ryder/Roundnet,Not TBD,21,8,,,,,Josh Fragiacomo,Caleb Cummings,Drew Ryder,Wyatt Semke
Pool Play,5.0+ Men's Pro,Group J,5,Single game,Backpaqued,Seatbelts,Backpaqued,21,12,,,,,Paq Clifford,Kieran Rose,Zachery Geist,Colin Harrington
Pool Play,5.0+ Men's Pro,Group C,6,Single game,Finocchi/Picone,Le Pirate,Finocchi/Picone,21,13,,,,,Gabriel Finocchi,Will Picone,Matt Spolarich,Maxwell Gunneson
Pool Play,5.0+ Men's Pro,Group C,6,Single game,J Chillin,Mike and Sully,J Chillin,21,13,,,,,Jared Beaufait,Christian Hill,Gavin Sullivan,Liam Werner
Pool Play,5.0+ Men's Pro,Group D,6,Single game,Abrams / Hamilton,Dinomite,Abrams / Hamilton,21,13,,,,,Dan Abrams,Thomas Hamilton,Auriel Wish,Charlie Camarena
Pool Play,5.0+ Men's Pro,Group D,6,Single game,Blackmail,Fresh Cuts,Blackmail,21,18,,,,,A.j. Martin,Connor Prelich,Mike Hamilton,Ethan Westfall
Pool Play,5.0+ Men's Pro,Group E,6,Single game,Gross/Shaytar,Degenerates,Gross/Shaytar,21,18,,,,,Justin Shaytar,Ryan Gross,Jack coolbaugh,Thomas Hoffman
Pool Play,5.0+ Men's Pro,Group E,6,Single game,Dethrone,TBD,Dethrone,21,16,,,,,Ryan Fernandez,Patricio Duran,Blake VanDenTop,Jon LeFrois
Pool Play,5.0+ Men's Pro,Group F,6,Single game,Bot House,Outrageous,Bot House,21,13,,,,,Owen Lippman,West Peterson,Ben Savage,Chase Meyer
Pool Play,5.0+ Men's Pro,Group F,6,Single game,Risky Business,Party Crashers,Risky Business,21,12,,,,,Kyle Fowler,Justin Kehoe,Brady Myles,Cal Jennings
Pool Play,5.0+ Men's Pro,Group G,6,Single game,Max Model,TRP Fleet Footwork,Max Model,21,16,,,,,Max Model,fredric hinkle,Matthew Burrows,Ethan McWhirter
Pool Play,5.0+ Men's Pro,Group G,6,Single game,Beeks/Porter,Poiuytres,Beeks/Porter,21,11,,,,,Adam Porter,Scott Beeks,Nilo Buan,Jack Duffy
Pool Play,5.0+ Men's Pro,Group H,6,Single game,Lowkey,Lazy,Lazy,16,21,,,,,Dawson Morgan,Taylor Church,Cade Larson,Luke Marshall
