Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Expert 5.0+,Bracket A,P5: Semi-final,Single game,The Rule of two,Screenagers,The Rule of two,0,-1,,,,,Malachi Espinola,Zack Duffy,Lucas Pruett,Warner Curtis
Bracket Stage,Expert 5.0+,Bracket A,P9: Semi-final,Single game,Blanco Fuego,Fractal Spikes,Blanco Fuego,0,-1,,,,,Joseph Kaylor,Jake Babbitt,Michael Du,Connor Nelson
Bracket Stage,Expert 5.0+,Bracket A,P17: Semi-final,Single game,Beach Bums,come to brazil,Beach Bums,0,-1,,,,,Sasha Mariniuk,Ryan Leong,Max Huang,Alec Galbo
Bracket Stage,Expert 5.0+,Bracket A,P17: Semi-final,Single game,Arch Enemies,Quinn's Exes,Quinn's Exes,1,2,,,,,Franz Castillo,Ryan McCargar,Dylan Medveal,Jack Stinson
Bracket Stage,Expert 5.0+,Bracket A,Final,Best of 3,Bad Combo,Insystem,Bad Combo,21,16,13,21,21,19,Will Picone,Rahul Murthy,Blake Bosak,Etienne Cote
Bracket Stage,Expert 5.0+,Bracket A,P17: Final,Single game,Beach Bums,Quinn's Exes,Quinn's Exes,-1,0,,,,,Sasha Mariniuk,Ryan Leong,Dylan Medveal,Jack Stinson
Group Stage,Contender 4.5,Group A,1,Single game,Burrito Rats,Dive Buddies,Burrito Rats,21,9,,,,,William Foote,Ryan Baillargeon,Chetan Rane,Andrew Chang
Group Stage,Contender 4.5,Group A,1,Single game,Oppenheimer or Barbie,stay solid,Oppenheimer or Barbie,21,7,,,,,Nicolas Ramos,Nathan Robertt,Calvin Cai,Devon Lee
Group Stage,Contender 4.5,Group B,1,Single game,Fitz,Butter,Fitz,21,13,,,,,Michael Hayashi,Patrick Drucker,Esteban Cambronero Saba,Niviru Wijayaratne
Group Stage,Contender 4.5,Group B,1,Single game,Postmier,TheGOATGene,Postmier,21,10,,,,,Derrick Chen,Rohan Sachdeva,David Yingling,Wesley Tunelius
Group Stage,Contender 4.5,Group C,1,Single game,Dual States,Student & Teacher,Dual States,22,20,,,,,Noah Johnson,Andrew Stevens,Dean Otsuka,Jeffrey Taylor
Group Stage,Contender 4.5,Group C,1,Single game,no practice,SAI BABA,no practice,22,20,,,,,Jakob Seidner,Benjamin Walker-Edwards,Kanishka Kumar,Krish Kumar
Group Stage,Contender 4.5,Group D,1,Single game,Queen Oglizabeth the First,Moultrie Madness,Queen Oglizabeth the First,21,4,,,,,Oscar OBrien,Rafi Moldovsky,Jeffrey Wang,Anthony Plescia
Group Stage,Contender 4.5,Group D,1,Single game,Shibby Smalls,Infinite Roundnet,Shibby Smalls,21,14,,,,,Jason Small,Kasey Shibayama,Cade Cote,Kyler Cote
Group Stage,Contender 4.5,Group A,2,Single game,Burrito Rats,stay solid,Burrito Rats,21,10,,,,,William Foote,Ryan Baillargeon,Calvin Cai,Devon Lee
Group Stage,Contender 4.5,Group A,2,Single game,pure filth,Dive Buddies,pure filth,21,11,,,,,Nate Gauthier,Aidan Nesbitt,Chetan Rane,Andrew Chang
Group Stage,Contender 4.5,Group B,2,Single game,Fitz,TheGOATGene,Fitz,21,14,,,,,Michael Hayashi,Patrick Drucker,David Yingling,Wesley Tunelius
Group Stage,Contender 4.5,Group B,2,Single game,jihadi out the cave,Butter,jihadi out the cave,21,18,,,,,"Kaden  Hagenbuch ",Parminder Parmar,Esteban Cambronero Saba,Niviru Wijayaratne
Group Stage,Contender 4.5,Group C,2,Single game,Dual States,SAI BABA,Dual States,22,20,,,,,Noah Johnson,Andrew Stevens,Kanishka Kumar,Krish Kumar
Group Stage,Contender 4.5,Group C,2,Single game,Leftovers,Student & Teacher,Leftovers,21,13,,,,,Sam Clarke,Joey Carmichael,Dean Otsuka,Jeffrey Taylor
Group Stage,Contender 4.5,Group D,2,Single game,Queen Oglizabeth the First,Infinite Roundnet,Queen Oglizabeth the First,21,5,,,,,Oscar OBrien,Rafi Moldovsky,Cade Cote,Kyler Cote
Group Stage,Contender 4.5,Group D,2,Single game,Blind Date,Moultrie Madness,Blind Date,21,10,,,,,Blake Kasama,Shea Duty,Jeffrey Wang,Anthony Plescia
Group Stage,Contender 4.5,Group A,3,Single game,Burrito Rats,pure filth,Burrito Rats,21,16,,,,,William Foote,Ryan Baillargeon,Nate Gauthier,Aidan Nesbitt
Group Stage,Contender 4.5,Group A,3,Single game,Oppenheimer or Barbie,Dive Buddies,Oppenheimer or Barbie,21,11,,,,,Nicolas Ramos,Nathan Robertt,Chetan Rane,Andrew Chang
Group Stage,Contender 4.5,Group B,3,Single game,Fitz,jihadi out the cave,Fitz,21,14,,,,,Michael Hayashi,Patrick Drucker,"Kaden  Hagenbuch ",Parminder Parmar
Group Stage,Contender 4.5,Group B,3,Single game,Postmier,Butter,Postmier,21,19,,,,,Derrick Chen,Rohan Sachdeva,Esteban Cambronero Saba,Niviru Wijayaratne
Group Stage,Contender 4.5,Group C,3,Single game,Dual States,Leftovers,Leftovers,18,21,,,,,Noah Johnson,Andrew Stevens,Sam Clarke,Joey Carmichael
Group Stage,Contender 4.5,Group C,3,Single game,no practice,Student & Teacher,no practice,23,21,,,,,Jakob Seidner,Benjamin Walker-Edwards,Dean Otsuka,Jeffrey Taylor
Group Stage,Contender 4.5,Group D,3,Single game,Queen Oglizabeth the First,Blind Date,Queen Oglizabeth the First,21,8,,,,,Oscar OBrien,Rafi Moldovsky,Blake Kasama,Shea Duty
Group Stage,Contender 4.5,Group D,3,Single game,Shibby Smalls,Moultrie Madness,Shibby Smalls,21,2,,,,,Jason Small,Kasey Shibayama,Jeffrey Wang,Anthony Plescia
