Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Contender 4.5,Bracket A,Quarter-final,Single game,Straw Hats,sage and max,Straw Hats,2,1,,,,,Blake Kasama,Joseph Lee,max gehm,Sage Brown
Bracket Stage,Contender 4.5,Bracket A,Quarter-final,Single game,rememberingrohun,Cameron/Jake,rememberingrohun,2,0,,,,,Devon Lee,Patrick Stinebaugh,Jake Eichenseer,Cameron Thomas
Bracket Stage,Contender 4.5,Bracket A,Quarter-final,Single game,Billy La Bufanda,Too Tentacool,Billy La Bufanda,2,1,,,,,Joshua Bardwell,Steven Pan,Holden Frey,Omar Chavez
Bracket Stage,Contender 4.5,Bracket A,P9: Quarter-final,Single game,C++T,jes team,C++T,21,18,,,,,Trent Keeler,charlie purdue,Steve Rojas,Owen Slater
Bracket Stage,Contender 4.5,Bracket A,Semi-final,Single game,Short term relationship,Billy La Bufanda,Short term relationship,2,0,,,,,Joe Caires,Gavin Bullis,Joshua Bardwell,Steven Pan
Bracket Stage,Contender 4.5,Bracket A,Semi-final,Single game,Straw Hats,rememberingrohun,Straw Hats,2,1,,,,,Blake Kasama,Joseph Lee,Devon Lee,Patrick Stinebaugh
Bracket Stage,Contender 4.5,Bracket A,P5: Semi-final,Best of 3,Too Tentacool,Mitchell / Wong,Mitchell / Wong,0,1,0,1,,,Holden Frey,Omar Chavez,Caleb Wong,Devon Mitchell
Bracket Stage,Contender 4.5,Bracket A,P9: Semi-final,Single game,Next Point Wins,C++T,C++T,18,21,,,,,Clay Ostroff,Jackson Hanf,Trent Keeler,charlie purdue
Bracket Stage,Contender 4.5,Bracket A,P9: Semi-final,Single game,Baja blast gelato,Spiked kool-aid,Spiked kool-aid,16,21,,,,,Michael Dobbs,Chanchol Krasaesin,Ahren Gwynn,Ian Sanders
Bracket Stage,Contender 4.5,Bracket A,Final,Single game,Short term relationship,Straw Hats,Short term relationship,2,0,,,,,Joe Caires,Gavin Bullis,Blake Kasama,Joseph Lee
Bracket Stage,Contender 4.5,Bracket A,P3: Final,Single game,rememberingrohun,Billy La Bufanda,rememberingrohun,2,0,,,,,Devon Lee,Patrick Stinebaugh,Joshua Bardwell,Steven Pan
Bracket Stage,Contender 4.5,Bracket A,P9: Final,Single game,C++T,Spiked kool-aid,Spiked kool-aid,0,2,,,,,Trent Keeler,charlie purdue,Ahren Gwynn,Ian Sanders
Bracket Stage,Contender 4.5,Bracket A,P11: Final,Single game,Baja blast gelato,Next Point Wins,Baja blast gelato,2,0,,,,,Michael Dobbs,Chanchol Krasaesin,Clay Ostroff,Jackson Hanf
Group Stage,Womens 4.0+,Group A,1,Single game,Munchin Munchkins,W(uL)inners,Munchin Munchkins,15,6,,,,,Joelle Nguyen,Perrin York,Sijin Wu,Alice Lin
Group Stage,Womens 4.0+,Group A,1,Single game,We take those,taiwan no. 1,We take those,15,5,,,,,Emma Siu,Sebastiani Kim,Amelie Nah,Emily Lai
Group Stage,Womens 4.0+,Group A,1,Single game,Mey/Stacey,Anjali/Brooke,Mey/Stacey,15,3,,,,,Stacey Grimes,Mey Helm,Anjali Kumari,Brooke Gauerke
Group Stage,Womens 4.0+,Group A,1,Single game,Musty and Traveler,Berkeey,Berkeey,12,15,,,,,Alex Veron,Abby Cham,Shaina Berk,Alyssa Yee
Group Stage,Womens 4.0+,Group A,2,Single game,Munchin Munchkins,taiwan no. 1,Munchin Munchkins,15,3,,,,,Joelle Nguyen,Perrin York,Amelie Nah,Emily Lai
Group Stage,Womens 4.0+,Group A,2,Single game,We take those,Berkeey,We take those,15,9,,,,,Emma Siu,Sebastiani Kim,Shaina Berk,Alyssa Yee
Group Stage,Womens 4.0+,Group A,2,Single game,Mey/Stacey,Musty and Traveler,Mey/Stacey,15,5,,,,,Stacey Grimes,Mey Helm,Alex Veron,Abby Cham
Group Stage,Womens 4.0+,Group A,2,Single game,Anjali/Brooke,W(uL)inners,W(uL)inners,9,15,,,,,Anjali Kumari,Brooke Gauerke,Sijin Wu,Alice Lin
Group Stage,Womens 4.0+,Group A,3,Single game,Munchin Munchkins,Anjali/Brooke,Munchin Munchkins,15,6,,,,,Joelle Nguyen,Perrin York,Anjali Kumari,Brooke Gauerke
