Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Expert 5.0+,Group A,3,Single game,Muscle Mommy,Orange Dream,Muscle Mommy,21,11,,,,,Noah Luskus,Blake Bosak,Archie Powell,Warner Curtis
Pool Play,Expert 5.0+,Group A,3,Single game,Rhoad work,skill issue,skill issue,13,21,,,,,Andrew Kosche,Jason Rhoads,Kyan Kornfeld,Nickhil Anantha
Pool Play,Expert 5.0+,Group A,3,Single game,"Acing John Choi is the best feeling ",Premier Rizz,"Acing John Choi is the best feeling ",21,16,,,,,Matt Ortlip,Ethan Zehr,Nathaniel Schrag,Ryan McCargar
Pool Play,Expert 5.0+,Group B,3,Single game,Lazier,Dylan,Lazier,21,19,,,,,Cade Larson,fredric hinkle,Dylan Bricker,Dylan Medveal
Pool Play,Expert 5.0+,Group B,3,Single game,WySpike Synergy,Dialed,WySpike Synergy,21,14,,,,,Matthew Burrows,Nick Noguez,Josh Cain,Luke Pennington
Pool Play,Expert 5.0+,Group B,3,Single game,Bad Habit,Capobianco/Sandberg,Bad Habit,21,16,,,,,Cole Maddox,Kieran Rose,Michael Capobianco,Camden Sandberg
Pool Play,Expert 5.0+,Group C,3,Single game,Cigar Boys,Gumbies,Cigar Boys,21,11,,,,,Dan Abrams,Grant Laughlin,Bram Declercq,Dean Wasil
Pool Play,Expert 5.0+,Group C,3,Single game,Three Crowns,AZR Rice Babes,Three Crowns,21,14,,,,,Warren Foote,Samuel Buckman,Tayt Rogers,Aidan Mackey
Pool Play,Expert 5.0+,Group C,3,Single game,"David GOONzales ",Ankle Issues,Ankle Issues,18,21,,,,,Jacob Martinez,Schon Siguenza,Noah Saddik,Erik Faeustle
Pool Play,Expert 5.0+,Group D,3,Single game,Woooooo,Stay Brown,Woooooo,21,18,,,,,Nick Wideman,Etienne Cote,Drew Cummins,Brandon Brown
Pool Play,Expert 5.0+,Group D,3,Single game,Prophecy,Bizzy Bizzy,Prophecy,21,8,,,,,Andrew Christmas,Caleb Cummings,Benjamin Banuelos,Cory Chilton
Pool Play,Expert 5.0+,Group D,3,Single game,stinky,Royal Flush,Royal Flush,24,25,,,,,Lucas Pruett,tucker judkins,Jake LeBaron,Bryant Karratti
Pool Play,Expert 5.0+,Group E,3,Single game,Rain or Shine,Taylor and Xande,Taylor and Xande,16,21,,,,,Evan Denny,Malachi Espinola,Taylor Church,Xande Plaisted
Pool Play,Expert 5.0+,Group E,3,Single game,Endgame,In Due Time,Endgame,21,14,,,,,Trevor Barbosa,Josh Fragiacomo,Tim Gaskin,Michael Du
Pool Play,Expert 5.0+,Group E,3,Single game,Jesus Swept.,"Acing Ethan and Matt is the best ",Jesus Swept.,21,15,,,,,Jalen Butkus,Solomon Berry,John Choi,Clifton Miller
Pool Play,Expert 5.0+,Group A,4,Single game,Muscle Mommy,"Acing John Choi is the best feeling ",Muscle Mommy,21,11,,,,,Noah Luskus,Blake Bosak,Matt Ortlip,Ethan Zehr
Pool Play,Expert 5.0+,Group A,4,Single game,Rhoad work,Orange Dream,Rhoad work,21,18,,,,,Andrew Kosche,Jason Rhoads,Archie Powell,Warner Curtis
Pool Play,Expert 5.0+,Group A,4,Single game,Premier Rizz,skill issue,skill issue,24,25,,,,,Nathaniel Schrag,Ryan McCargar,Kyan Kornfeld,Nickhil Anantha
Pool Play,Expert 5.0+,Group B,4,Single game,Lazier,Bad Habit,Lazier,21,15,,,,,Cade Larson,fredric hinkle,Cole Maddox,Kieran Rose
Pool Play,Expert 5.0+,Group B,4,Single game,WySpike Synergy,Dylan,WySpike Synergy,21,15,,,,,Matthew Burrows,Nick Noguez,Dylan Bricker,Dylan Medveal
Pool Play,Expert 5.0+,Group B,4,Single game,Capobianco/Sandberg,Dialed,Dialed,19,21,,,,,Michael Capobianco,Camden Sandberg,Josh Cain,Luke Pennington
Pool Play,Expert 5.0+,Group C,4,Single game,Cigar Boys,"David GOONzales ",Cigar Boys,21,10,,,,,Dan Abrams,Grant Laughlin,Jacob Martinez,Schon Siguenza
Pool Play,Expert 5.0+,Group C,4,Single game,Three Crowns,Gumbies,Three Crowns,21,13,,,,,Warren Foote,Samuel Buckman,Bram Declercq,Dean Wasil
Pool Play,Expert 5.0+,Group C,4,Single game,Ankle Issues,AZR Rice Babes,AZR Rice Babes,19,21,,,,,Noah Saddik,Erik Faeustle,Tayt Rogers,Aidan Mackey
Pool Play,Expert 5.0+,Group D,4,Single game,Woooooo,stinky,Woooooo,21,15,,,,,Nick Wideman,Etienne Cote,Lucas Pruett,tucker judkins
Pool Play,Expert 5.0+,Group D,4,Single game,Prophecy,Stay Brown,Stay Brown,19,21,,,,,Andrew Christmas,Caleb Cummings,Drew Cummins,Brandon Brown
Pool Play,Expert 5.0+,Group D,4,Single game,Royal Flush,Bizzy Bizzy,Royal Flush,21,19,,,,,Jake LeBaron,Bryant Karratti,Benjamin Banuelos,Cory Chilton
Pool Play,Expert 5.0+,Group E,4,Single game,Rain or Shine,Jesus Swept.,Jesus Swept.,20,22,,,,,Evan Denny,Malachi Espinola,Jalen Butkus,Solomon Berry
Pool Play,Expert 5.0+,Group E,4,Single game,Endgame,Taylor and Xande,Taylor and Xande,18,21,,,,,Trevor Barbosa,Josh Fragiacomo,Taylor Church,Xande Plaisted
Pool Play,Expert 5.0+,Group E,4,Single game,"Acing Ethan and Matt is the best ",In Due Time,In Due Time,24,25,,,,,John Choi,Clifton Miller,Tim Gaskin,Michael Du
Pool Play,Expert 5.0+,Group A,5,Single game,Muscle Mommy,Rhoad work,Muscle Mommy,21,16,,,,,Noah Luskus,Blake Bosak,Andrew Kosche,Jason Rhoads
Pool Play,Expert 5.0+,Group A,5,Single game,"Acing John Choi is the best feeling ",skill issue,"Acing John Choi is the best feeling ",21,19,,,,,Matt Ortlip,Ethan Zehr,Kyan Kornfeld,Nickhil Anantha
Pool Play,Expert 5.0+,Group A,5,Single game,Orange Dream,Premier Rizz,Orange Dream,21,17,,,,,Archie Powell,Warner Curtis,Nathaniel Schrag,Ryan McCargar
Pool Play,Expert 5.0+,Group B,5,Single game,Lazier,WySpike Synergy,WySpike Synergy,19,21,,,,,Cade Larson,fredric hinkle,Matthew Burrows,Nick Noguez
Pool Play,Expert 5.0+,Group B,5,Single game,Bad Habit,Dialed,Dialed,19,21,,,,,Cole Maddox,Kieran Rose,Josh Cain,Luke Pennington
Pool Play,Expert 5.0+,Group B,5,Single game,Dylan,Capobianco/Sandberg,Dylan,21,17,,,,,Dylan Bricker,Dylan Medveal,Michael Capobianco,Camden Sandberg
Pool Play,Expert 5.0+,Group C,5,Single game,Cigar Boys,Three Crowns,Cigar Boys,21,16,,,,,Dan Abrams,Grant Laughlin,Warren Foote,Samuel Buckman
