Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Gold 5.0,Elysium Cup,P9: Quarter-final,Best of 3,Low Blows,,Low Blows,,,,,,,Jonathan Yuan,Kevin Chen,,
Bracket Stage,Gold 5.0,Elysium Cup,P9: Quarter-final,Best of 3,Breaking Point,,Breaking Point,,,,,,,James Ledbetter,Caleb Allen,,
Bracket Stage,Gold 5.0,Elysium Cup,P9: Quarter-final,Best of 3,Lab Rats,,Lab Rats,,,,,,,Samuel Cole,Michael Milliorn,,
Bracket Stage,Gold 5.0,Elysium Cup,P9: Quarter-final,Best of 3,Flummoxed,,Flummoxed,,,,,,,Dylan Jimenez,Robert Sellers,,
Bracket Stage,Gold 5.0,Elysium Cup,Semi-final,Best of 3,Whatever idrc,Walk in the Park,Whatever idrc,0,1,1,0,1,0,Ian Austin,Micah Allin,jacob gansle,Iason Hayes
Bracket Stage,Gold 5.0,Elysium Cup,Semi-final,Best of 3,Rice Cakes,ClearBlade,Rice Cakes,1,0,1,0,,,Owen Lynch,JP Chincuanco,Ethan McWhirter,Brian Jennerich
Bracket Stage,Gold 5.0,Elysium Cup,P5: Semi-final,Best of 3,Fool's Gold,Hash Slinging Slashers,Fool's Gold,1,0,1,0,,,Jerm Porter,Josiah Sanders,Paul Belton,Walter Siller
Bracket Stage,Gold 5.0,Elysium Cup,P5: Semi-final,Best of 3,Cornelius/Wagoner,Martinez/Arledge,Martinez/Arledge,-1,0,-1,0,,,Bryce Wagoner,Logan Cornelius,Brandon Arledge,Felipe Martinez
Bracket Stage,Gold 5.0,Elysium Cup,P9: Semi-final,Best of 3,Low Blows,Flummoxed,Low Blows,1,0,1,0,,,Jonathan Yuan,Kevin Chen,Dylan Jimenez,Robert Sellers
Bracket Stage,Gold 5.0,Elysium Cup,P9: Semi-final,Best of 3,Breaking Point,Lab Rats,Breaking Point,0,-1,0,-1,,,James Ledbetter,Caleb Allen,Samuel Cole,Michael Milliorn
Bracket Stage,Gold 5.0,Elysium Cup,Final,Best of 3,Whatever idrc,Rice Cakes,Whatever idrc,1,0,0,1,1,0,Ian Austin,Micah Allin,Owen Lynch,JP Chincuanco
Bracket Stage,Gold 5.0,Elysium Cup,P3: Final,Best of 3,ClearBlade,Walk in the Park,,,,,,,,Ethan McWhirter,Brian Jennerich,jacob gansle,Iason Hayes
Bracket Stage,Gold 5.0,Elysium Cup,P5: Final,Best of 3,Fool's Gold,Martinez/Arledge,Fool's Gold,0,-1,0,-1,,,Jerm Porter,Josiah Sanders,Brandon Arledge,Felipe Martinez
