Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Contender 4.5+,Group C,2,Single game,MBR Byeson,Castores,Castores,8,21,,,,,Ryan Montgomery,Caleb Montgomery,Vitor Tatsuo Itocazu,Erik Hirata
Pool Play,Contender 4.5+,Group D,2,Single game,Barber Shop,cola boys,cola boys,18,21,,,,,Wyatt Koth,Jacob Stewart,Allen Ombougno,Nathan Benjamin
Pool Play,Contender 4.5+,Group D,2,Single game,Will^2,The Fwango Mangos,Will^2,21,16,,,,,Will Parsons,Will Anthony,Eric Ellis,Matthew Beaty
Pool Play,Contender 4.5+,Group E,2,Single game,Hicks/Martinez,Two of a Kind,Two of a Kind,6,21,,,,,Thayer Hicks,Jamie Martinez,Joshua Mayfield,Stephen Mayfield
Pool Play,Contender 4.5+,Group E,2,Single game,Anomaly,Code Red,Anomaly,21,14,,,,,Ali Jenki,Bradley Clark,Colton Olvey,Harrison Baisden
Pool Play,Contender 4.5+,Group F,2,Single game,Jesus Freaks,Bastion and Torbjorn,Bastion and Torbjorn,6,21,,,,,Eric Mattinson,Aaron Mattinson,Grant Stewart,Max Neff
Pool Play,Contender 4.5+,Group F,2,Single game,Footspike,Risky Business,Risky Business,2,21,,,,,Robert Isaacs,Jeff Hermsen,Kyle Fowler,Justin Kehoe
Pool Play,Contender 4.5+,Group G,2,Single game,Gauntlet,Spikesmiths,Gauntlet,21,15,,,,,Will Eckard,Nathan Montgomery,Andrew Murray,Luke Hale
Pool Play,Contender 4.5+,Group G,2,Single game,Dueling Aces,Celestino/Smith,Dueling Aces,21,9,,,,,Chris Strite,DaRyan Hoover,Austin Smith,Ben Celestino
Pool Play,Contender 4.5+,Group H,2,Single game,Should've Done Intermediate,How I Set Your Mother,How I Set Your Mother,12,21,,,,,David Gillette,Edward Shutt,Chris Suhr,Braedan Thomas
Pool Play,Contender 4.5+,Group H,2,Single game,Glacier Freeze,Doublebounce Roundnet,Glacier Freeze,21,10,,,,,Jeremy Lee,Peyton Stack,Tyler Fikis,Spencer Predmore
Pool Play,Contender 4.5+,Group A,3,Single game,Bubba's Backhands,Giddy Goats,Giddy Goats,16,21,,,,,Sam Parsons,Ryan Cole,Jack Walker,Connor Shupe
