Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Advanced(4.0)/Intermediate(3.0),Group A,3,Single game,It takes two to fwango,Spikeological Warfare,It takes two to fwango,21,3,,,,,Brandon Fong,Harry Soyka,Nathan Foor,Maeya Bakke
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,3,Single game,InSpain without the A,The Time Crunchers,InSpain without the A,21,6,,,,,Cece Carlson,Matthew Steers,Grant Allen,Hannah Burgess
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,3,Single game,FwangosOnly.com,Big Digs,FwangosOnly.com,21,19,,,,,Justin Kohl,Jeffrey Rauenbuehler,Logan Schoonover,Josiah Shepson
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,3,Single game,Setsual Tension,"Lettucebros ","Lettucebros ",19,21,,,,,Jonathan Ong,Jaeden Hannus,Hayden Latus,brady latus
Group Stage,Advanced(4.0)/Intermediate(3.0),Group A,4,Single game,Injured and More Injured,It takes two to fwango,It takes two to fwango,15,21,,,,,Ryan Lechner,Conor Cronan,Brandon Fong,Harry Soyka
Group Stage,Advanced(4.0)/Intermediate(3.0),Group A,4,Single game,Can't Cut Serve,Queso Fundido,Can't Cut Serve,21,15,,,,,Noah Geller,Emmanuel Nodal,Andi Davenport,Israel Hernandez
Group Stage,Advanced(4.0)/Intermediate(3.0),Group A,4,Single game,Spikeological Warfare,Two White Guys,Two White Guys,17,21,,,,,Nathan Foor,Maeya Bakke,Ole Scholz,William White
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,4,Single game,InSpain without the A,Setsual Tension,InSpain without the A,21,16,,,,,Cece Carlson,Matthew Steers,Jonathan Ong,Jaeden Hannus
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,4,Single game,FwangosOnly.com,The Time Crunchers,FwangosOnly.com,21,8,,,,,Justin Kohl,Jeffrey Rauenbuehler,Grant Allen,Hannah Burgess
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,4,Single game,"Lettucebros ",Big Digs,"Lettucebros ",21,5,,,,,Hayden Latus,brady latus,Logan Schoonover,Josiah Shepson
Group Stage,Advanced(4.0)/Intermediate(3.0),Group A,5,Single game,Injured and More Injured,Can't Cut Serve,Injured and More Injured,25,24,,,,,Ryan Lechner,Conor Cronan,Noah Geller,Emmanuel Nodal
Group Stage,Advanced(4.0)/Intermediate(3.0),Group A,5,Single game,It takes two to fwango,Two White Guys,It takes two to fwango,21,12,,,,,Brandon Fong,Harry Soyka,Ole Scholz,William White
Group Stage,Advanced(4.0)/Intermediate(3.0),Group A,5,Single game,Queso Fundido,Spikeological Warfare,Spikeological Warfare,17,21,,,,,Andi Davenport,Israel Hernandez,Nathan Foor,Maeya Bakke
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,5,Single game,InSpain without the A,FwangosOnly.com,FwangosOnly.com,19,21,,,,,Cece Carlson,Matthew Steers,Justin Kohl,Jeffrey Rauenbuehler
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,5,Single game,Setsual Tension,Big Digs,Setsual Tension,21,10,,,,,Jonathan Ong,Jaeden Hannus,Logan Schoonover,Josiah Shepson
Group Stage,Advanced(4.0)/Intermediate(3.0),Group B,5,Single game,The Time Crunchers,"Lettucebros ","Lettucebros ",4,21,,,,,Grant Allen,Hannah Burgess,Hayden Latus,brady latus
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Round of 16,Best of 3,InSpain without the A,The Time Crunchers,InSpain without the A,21,6,21,10,,,Cece Carlson,Matthew Steers,Grant Allen,Hannah Burgess
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Round of 16,Best of 3,Two White Guys,Queso Fundido,Two White Guys,1,0,0,1,1,0,Ole Scholz,William White,Andi Davenport,Israel Hernandez
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Round of 16,Best of 3,Setsual Tension,Big Digs,Setsual Tension,21,12,16,21,21,14,Jonathan Ong,Jaeden Hannus,Logan Schoonover,Josiah Shepson
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Round of 16,Best of 3,Can't Cut Serve,Spikeological Warfare,Can't Cut Serve,21,16,21,17,,,Noah Geller,Emmanuel Nodal,Nathan Foor,Maeya Bakke
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Quarter-final,Best of 3,It takes two to fwango,Can't Cut Serve,It takes two to fwango,21,14,21,12,,,Brandon Fong,Harry Soyka,Noah Geller,Emmanuel Nodal
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Quarter-final,Best of 3,"Lettucebros ",Setsual Tension,"Lettucebros ",21,12,21,19,,,Hayden Latus,brady latus,Jonathan Ong,Jaeden Hannus
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Quarter-final,Best of 3,FwangosOnly.com,Two White Guys,FwangosOnly.com,1,0,0,1,1,0,Justin Kohl,Jeffrey Rauenbuehler,Ole Scholz,William White
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Quarter-final,Best of 3,Injured and More Injured,InSpain without the A,Injured and More Injured,1,0,0,1,1,0,Ryan Lechner,Conor Cronan,Cece Carlson,Matthew Steers
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Semi-final,Best of 3,It takes two to fwango,Injured and More Injured,It takes two to fwango,21,18,21,16,,,Brandon Fong,Harry Soyka,Ryan Lechner,Conor Cronan
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Semi-final,Best of 3,"Lettucebros ",FwangosOnly.com,"Lettucebros ",21,10,21,19,,,Hayden Latus,brady latus,Justin Kohl,Jeffrey Rauenbuehler
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,P9: Semi-final,Best of 3,Spikeological Warfare,The Time Crunchers,Spikeological Warfare,21,17,21,18,,,Nathan Foor,Maeya Bakke,Grant Allen,Hannah Burgess
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,Final,Best of 3,It takes two to fwango,"Lettucebros ",It takes two to fwango,21,7,21,12,,,Brandon Fong,Harry Soyka,Hayden Latus,brady latus
Bracket Stage,Advanced(4.0)/Intermediate(3.0),Bracket A,P3: Final,Best of 3,FwangosOnly.com,Injured and More Injured,Injured and More Injured,1,0,0,1,0,1,Justin Kohl,Jeffrey Rauenbuehler,Ryan Lechner,Conor Cronan
