"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"columbus2023","Premier 5.0+","Pool","CRO Fall Damage","Wilson/U’Wren","Tyler Babin","Chris Brown","Jacob U'Wren","Eleazar Wilson",21,16
"columbus2023","Premier 5.0+","Pool","GFD Rowgah","CRO backdoor?","Brandon Arledge","David Gonzales","Leonardo Tullo","Joshua Hachey",10,21
"columbus2023","Premier 5.0+","Pool","GFD Wishy Washy","The Friend Bros","Cole Maddox","Kyle Ackermann","Josiah Friend","Judah Friend",21,15
"columbus2023","Premier 5.0+","Pool","No Pressure","Super Awesome Spikers","Josh Hutko","Alex Newton","Chris Kaptur","Max Fiebelkorn",21,13
"columbus2023","Premier 5.0+","Pool","GFD Evasive Maneuvers","BoilerBirds ","Michael Barkman","Jenson Miller","Jack Bush","Colin Hobart",21,11
"columbus2023","Premier 5.0+","Pool","PBR Dap & Snap","bang","Jacob Arzaga","A.j. Martin","Micah Bouman","Grayson M  Wills",22,20
"columbus2023","Premier 5.0+","Pool","Autonomous","GFD MUNCHERS","Tyler Fernandez","Chase Meyer","Brad Yates","Arjun Dhankani",21,13
"columbus2023","Premier 5.0+","Pool","Defected","Clark/Porter","Calyn Kir","Reilly Paquette","Adam Porter","Bradley Clark",21,19
"columbus2023","Premier 5.0+","Pool","mexican food","Tossup","Paq Clifford","Owen  Bass","Brendan Reesor","Dylan Mark",23,21
"columbus2023","Premier 5.0+","Pool","We Move","GFD Italian Buffet","Nate Wilson","Clifford Amadeo LeVeque","Tim Lacagnina","Joseph Caligiuri",21,15
"columbus2023","Premier 5.0+","Pool","Glizzy Gladiators","JJ Dr. Jackal and Mr. Fried","Jacob Summers","Polk Denmark","James Ledbetter","Grant Marshall",21,8
"columbus2023","Premier 5.0+","Pool","TBD","Highly Flammable ⚠️","Sean Brown","David Rowlands","Drew Ryder","Frederik Theunis",21,18
"columbus2023","Premier 5.0+","Pool","Bergman/Wilkins","upstairs don’t want it","Chris Wilkins","Neal Bergman","Max Huang","Zach Bender",21,16
