"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"long-island-classic-2023","Premier (5.0+)","P3: Final","M. Model / R. Santiago","Sweet Nothings","Max Model","Ricky Santiago","Brendan Ferreira","Noah Luskus",15,21
"long-island-classic-2023","Contender (4.5)","Pool","Absolutely Torqued","Straw Hat Pirates","Isaac Staats","Alex Newton","Gershom Delva","Edgar Cruz",21,8
"long-island-classic-2023","Contender (4.5)","Pool","Beefcakes","Mr. Mackey’s Mmkays","Clayton Ulrich","Sean Berg","Kyle Keenan","Miguel Canet",23,21
"long-island-classic-2023","Contender (4.5)","Pool","Chicken Wing","Naughty Naughty","Justin Wang","Kevin Chen","Colby Smith","Vincent McDevitt",21,15
"long-island-classic-2023","Contender (4.5)","Pool","Laf Spikes","Low Expectations","Ethan Gabay","Cooper Pennell","Riley LeBlanc","Alex LeBlanc",20,22
"long-island-classic-2023","Contender (4.5)","Pool","Buffet?","The Jungle Boys","Harrison Yen","Dylan Noker","Liam Lafond","Noah Malewicki",21,7
"long-island-classic-2023","Contender (4.5)","Pool","I like oreos","Wild Westchester Sharpshooters","Dan Burkert","Aidan Sullivan","Ethan Ferland","Maxwell Riseman",16,21
"long-island-classic-2023","Contender (4.5)","Pool","BDR Two Pump Chumps","Harold and Kumar","John Putney","Dustin Grant","Jerry Hao","Arjun Venigalla",21,14
"long-island-classic-2023","Contender (4.5)","Pool","Fresh Cuts","Lamontagne/Wanderer","Ethan Westfall","Mike Hamilton","Malia Wanderer","Abigale Lamontagne",13,21
"long-island-classic-2023","Contender (4.5)","Pool","The Last Dance","Happy Heffalumps","Dylan Wakeley","Henrik Hoeldtke","Matt Catuccio","Michael Catuccio",15,21
"long-island-classic-2023","Contender (4.5)","Pool","Can't believe it's not butter","Hamblet/Gao","Mitchell Whelan","Aidan Buchanan","Thomas Hamblet","Alan Gao",21,13
"long-island-classic-2023","Contender (4.5)","Pool","tweeners?","Asian Persuasion","Micah Wipf","Nick Reiniger","Tyler Lee","Matthew Tiongko",22,9
"long-island-classic-2023","Contender (4.5)","Pool","Slammo Gods","Asioneer","Jamison Friauf","Declan Brown","Jerry Lee","CHOU PO-JUI",8,21
"long-island-classic-2023","Contender (4.5)","Pool","Pigeon","Chaos Wizards","vince S","Andrew Luque","Troy Hernandez","Steven Graziano",21,16
"long-island-classic-2023","Contender (4.5)","Pool","Academic Integrity","Borderline Misconduct","Tim Wu","Jared Dean Katz","Jason Mcgrath","Gabe Packevicz",21,12
"long-island-classic-2023","Contender (4.5)","Pool",":->","Big Duck Roundnet","Carina Kuo","Eric Guan","Tiger Winston","Jackson Petroske",7,21
"long-island-classic-2023","Contender (4.5)","Pool","Absolutely Torqued","Mr. Mackey’s Mmkays","Isaac Staats","Alex Newton","Kyle Keenan","Miguel Canet",21,11
"long-island-classic-2023","Contender (4.5)","Pool","Bootycheeks","Straw Hat Pirates","Greg Bove","Michael Nelson","Gershom Delva","Edgar Cruz",21,11
"long-island-classic-2023","Contender (4.5)","Pool","Chicken Wing","Low Expectations","Justin Wang","Kevin Chen","Riley LeBlanc","Alex LeBlanc",17,21
"long-island-classic-2023","Contender (4.5)","Pool","Out spin the pocket","Naughty Naughty","Isaiah Milgroom","Matt Garbecki","Colby Smith","Vincent McDevitt",21,14
"long-island-classic-2023","Contender (4.5)","Pool","Buffet?","Wild Westchester Sharpshooters","Harrison Yen","Dylan Noker","Ethan Ferland","Maxwell Riseman",17,21
"long-island-classic-2023","Contender (4.5)","Pool","Ryde or Di","The Jungle Boys","Drew Ryder","Sam Diani","Liam Lafond","Noah Malewicki",21,13
"long-island-classic-2023","Contender (4.5)","Pool","BDR Two Pump Chumps","Lamontagne/Wanderer","John Putney","Dustin Grant","Malia Wanderer","Abigale Lamontagne",21,14
"long-island-classic-2023","Contender (4.5)","Pool","Fresh Cuts","The Last Dance","Ethan Westfall","Mike Hamilton","Dylan Wakeley","Henrik Hoeldtke",24,22
"long-island-classic-2023","Contender (4.5)","Pool","Happy Heffalumps","Harold and Kumar","Matt Catuccio","Michael Catuccio","Jerry Hao","Arjun Venigalla",21,7
"long-island-classic-2023","Contender (4.5)","Pool","Can't believe it's not butter","Asian Persuasion","Mitchell Whelan","Aidan Buchanan","Tyler Lee","Matthew Tiongko",21,9
"long-island-classic-2023","Contender (4.5)","Pool","tweeners?","Slammo Gods","Micah Wipf","Nick Reiniger","Jamison Friauf","Declan Brown",21,18
"long-island-classic-2023","Contender (4.5)","Pool","Asioneer","Hamblet/Gao","Jerry Lee","CHOU PO-JUI","Thomas Hamblet","Alan Gao",21,11
"long-island-classic-2023","Contender (4.5)","Pool","Pigeon","Borderline Misconduct","vince S","Andrew Luque","Jason Mcgrath","Gabe Packevicz",21,17
"long-island-classic-2023","Contender (4.5)","Pool","Academic Integrity",":->","Tim Wu","Jared Dean Katz","Carina Kuo","Eric Guan",21,13
"long-island-classic-2023","Contender (4.5)","Pool","Big Duck Roundnet","Chaos Wizards","Tiger Winston","Jackson Petroske","Troy Hernandez","Steven Graziano",21,13
"long-island-classic-2023","Contender (4.5)","Pool","Absolutely Torqued","Bootycheeks","Isaac Staats","Alex Newton","Greg Bove","Michael Nelson",21,7
"long-island-classic-2023","Contender (4.5)","Pool","Beefcakes","Straw Hat Pirates","Clayton Ulrich","Sean Berg","Gershom Delva","Edgar Cruz",21,14
"long-island-classic-2023","Contender (4.5)","Pool","Chicken Wing","Out spin the pocket","Justin Wang","Kevin Chen","Isaiah Milgroom","Matt Garbecki",20,22
"long-island-classic-2023","Contender (4.5)","Pool","Laf Spikes","Naughty Naughty","Ethan Gabay","Cooper Pennell","Colby Smith","Vincent McDevitt",21,11
"long-island-classic-2023","Contender (4.5)","Pool","Buffet?","Ryde or Di","Harrison Yen","Dylan Noker","Drew Ryder","Sam Diani",14,21
"long-island-classic-2023","Contender (4.5)","Pool","I like oreos","The Jungle Boys","Dan Burkert","Aidan Sullivan","Liam Lafond","Noah Malewicki",21,13
"long-island-classic-2023","Contender (4.5)","Pool","BDR Two Pump Chumps","Happy Heffalumps","John Putney","Dustin Grant","Matt Catuccio","Michael Catuccio",21,19
"long-island-classic-2023","Contender (4.5)","Pool","Fresh Cuts","Harold and Kumar","Ethan Westfall","Mike Hamilton","Jerry Hao","Arjun Venigalla",21,15
"long-island-classic-2023","Contender (4.5)","Pool","The Last Dance","Lamontagne/Wanderer","Dylan Wakeley","Henrik Hoeldtke","Malia Wanderer","Abigale Lamontagne",20,22
"long-island-classic-2023","Contender (4.5)","Pool","Can't believe it's not butter","Asioneer","Mitchell Whelan","Aidan Buchanan","Jerry Lee","CHOU PO-JUI",17,21
"long-island-classic-2023","Contender (4.5)","Pool","tweeners?","Hamblet/Gao","Micah Wipf","Nick Reiniger","Thomas Hamblet","Alan Gao",17,21
