"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"championship2023","Premier 5.0+","Round of 16","Kevin’s pickle","Buchanan/Ulrich","Clifton Miller","Schon Siguenza","Brody Ulrich","Aidan Buchanan",1,0
"championship2023","Premier 5.0+","Round of 16","The DeathEaters","Little Ricky's Big Wang","Marlon Fleming","Zac Vance","Justin Wang","Ricky Santiago",16,21
"championship2023","Premier 5.0+","Round of 16","The DeathEaters","Little Ricky's Big Wang","Marlon Fleming","Zac Vance","Justin Wang","Ricky Santiago",16,21
"championship2023","Premier 5.0+","Round of 16","AZR PBR COB","Haters at Heart","Brian Perlson","Aidan Mackey","Grant Marshall","Henry Raman",21,17
"championship2023","Premier 5.0+","Round of 16","AZR PBR COB","Haters at Heart","Brian Perlson","Aidan Mackey","Grant Marshall","Henry Raman",0,-2
"championship2023","Premier 5.0+","Round of 16","ButterSets.exe","Patchwork","Bransen Eppes","Stephen Jones","Iason Hayes","Felipe Martinez",0,1
"championship2023","Premier 5.0+","Round of 16","ButterSets.exe","Patchwork","Bransen Eppes","Stephen Jones","Iason Hayes","Felipe Martinez",0,1
"championship2023","Premier 5.0+","Quarter-final","Elevate","AZR PBR COB","Jack Hart","Alex Hart (ASL)","Brian Perlson","Aidan Mackey",26,24
"championship2023","Premier 5.0+","Quarter-final","Elevate","AZR PBR COB","Jack Hart","Alex Hart (ASL)","Brian Perlson","Aidan Mackey",10,16
"championship2023","Premier 5.0+","Quarter-final","Elevate","AZR PBR COB","Jack Hart","Alex Hart (ASL)","Brian Perlson","Aidan Mackey",11,21
"championship2023","Premier 5.0+","Quarter-final","fRiEd RiZzTiSM","Little Ricky's Big Wang","Thomas Hoffman","Lucas Hope","Justin Wang","Ricky Santiago",21,17
