"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"richmond2023","Premier 5.0+","Round of 16","Spidey Sense","CNU Dan Flashes","Jack Dumouchel","William Glowacky","James Richmond","Calvin Smith",15,21
"richmond2023","Premier 5.0+","Round of 16","Jersey Boyz","SOSD","Matt Spolarich","Corey Weiss","Ezra Dantowitz","Brian Perlson",-2,0
"richmond2023","Premier 5.0+","Round of 16","Jersey Boyz","SOSD","Matt Spolarich","Corey Weiss","Ezra Dantowitz","Brian Perlson",-2,0
"richmond2023","Premier 5.0+","Round of 16","All Gas No Brakes","Monmouth Spikes","Josef Bekiranov","Nathaniel Hargrove","Demitri Forand","Connor Prelich",21,10
"richmond2023","Premier 5.0+","Round of 16","All Gas No Brakes","Monmouth Spikes","Josef Bekiranov","Nathaniel Hargrove","Demitri Forand","Connor Prelich",24,26
"richmond2023","Premier 5.0+","Round of 16","All Gas No Brakes","Monmouth Spikes","Josef Bekiranov","Nathaniel Hargrove","Demitri Forand","Connor Prelich",19,21
"richmond2023","Premier 5.0+","P17: Round of 16","BOT Sons of Thunder","Skill Gapped","Brycen Patterson","Kade Janikula","Donavon Stell","Cole Maddox",0,2
"richmond2023","Premier 5.0+","Quarter-final","CNU Dan Flashes","SOSD","James Richmond","Calvin Smith","Ezra Dantowitz","Brian Perlson",21,18
"richmond2023","Premier 5.0+","Quarter-final","CNU Dan Flashes","SOSD","James Richmond","Calvin Smith","Ezra Dantowitz","Brian Perlson",21,13
"richmond2023","Women's Advanced 4.0+","Pool","TWINZ","Tile Swap","Olivia Jenki","Ali Jenki","Julia Brochu","Sarah Allen",21,16
"richmond2023","Women's Advanced 4.0+","Pool","Zoomies","Sisters-in-Law","Karah Hui","Allie Foster","Katie Pierson","Teddi Lesoine",25,24
"richmond2023","Women's Advanced 4.0+","Pool","Space Monkeys 🚀🐒","Tessa&Audge","Rafaela Bastos","Stef Ding","Tessa White","Audrey Dix",21,6
"richmond2023","Women's Advanced 4.0+","Pool","April Fools Came Late😅","Gormley/Vogt","Audrey Summers","Janell Mast","Mackenzie Vogt","Liz Gormley",21,17
"richmond2023","Women's Advanced 4.0+","Pool","No Hype","OK👌🏼","Malia Sato","Maddy Morehouse","Katheleen Phan","Opal Orduña",21,18
"richmond2023","Women's Advanced 4.0+","Pool","Angeletti/Dohm","Katrina and Lourna","Emma Angeletti","Laura Dohm","Lourna Szabanos","Katrina Gabriella",21,11
"richmond2023","Women's Advanced 4.0+","Pool","Dinger","Team Shorties","Tiff Ding","Delanie Raber","Kailey Windsor","Adrianna Grothause",21,14
"richmond2023","Women's Advanced 4.0+","Pool","Office Depot® Brand Sticky Notes","banana & potato","Nicol Gahley","Meagan Bown","Brenna Allred","Jenelle Dumais",21,18
"richmond2023","Women's Advanced 4.0+","Pool","TWINZ","Sisters-in-Law","Olivia Jenki","Ali Jenki","Katie Pierson","Teddi Lesoine",21,11
"richmond2023","Women's Advanced 4.0+","Pool","Zoomies","Tile Swap","Karah Hui","Allie Foster","Julia Brochu","Sarah Allen",21,19
"richmond2023","Women's Advanced 4.0+","Pool","Space Monkeys 🚀🐒","Gormley/Vogt","Rafaela Bastos","Stef Ding","Mackenzie Vogt","Liz Gormley",21,9
"richmond2023","Women's Advanced 4.0+","Pool","April Fools Came Late😅","Tessa&Audge","Audrey Summers","Janell Mast","Tessa White","Audrey Dix",21,16
"richmond2023","Women's Advanced 4.0+","Pool","No Hype","Katrina and Lourna","Malia Sato","Maddy Morehouse","Lourna Szabanos","Katrina Gabriella",21,10
"richmond2023","Women's Advanced 4.0+","Pool","Angeletti/Dohm","OK👌🏼","Emma Angeletti","Laura Dohm","Katheleen Phan","Opal Orduña",21,19
